Filename,WordNum,WordID,Syllable_01,Syllable_02,Syllable_03
SEQ_08.wav,36,KI_LE_GU,KI,LE,GU
SEQ_08.wav,37,LE_KI_BI,LE,KI,BI
SEQ_08.wav,38,BI_GU_KI,BI,KU,GI
SEQ_08.wav,39,KI_LE_GU,KI,LE,GU
SEQ_08.wav,40,MO_DA_NE,MO,DA,NE
SEQ_08.wav,41,LO_DO_GI,LO,DO,GI
SEQ_08.wav,42,MO_DA_NE,MO,DA,NE
SEQ_08.wav,43,KI_LE_GU,KI,LE,GU
SEQ_08.wav,44,MU_NA_TU,MU,NA,TU
SEQ_08.wav,45,BI_GU_KI,BI,KU,GI
SEQ_08.wav,46,MO_DA_NE,MO,DA,NE
SEQ_08.wav,47,MU_NA_TU,MU,NA,TU
SEQ_08.wav,48,BI_GU_KI,BI,KU,GI
SEQ_08.wav,49,GU-BI-LE,GU,BI,LE
SEQ_08.wav,50,BA_TE_KU,BA,TE,KU
SEQ_08.wav,51,MU_NA_TU,MU,NA,TU
SEQ_08.wav,52,LO_DO_GI,LO,DO,GI
SEQ_08.wav,53,KI_LE_GU,KI,LE,GU
SEQ_08.wav,54,BI_GU_KI,BI,KU,GI
SEQ_08.wav,55,MU_NA_TU,MU,NA,TU
SEQ_08.wav,56,BI_GU_KI,BI,KU,GI
SEQ_08.wav,57,LE_KI_BI,LE,KI,BI
SEQ_08.wav,58,MU_NA_TU,MU,NA,TU
SEQ_08.wav,59,KI_LE_GU,KI,LE,GU
SEQ_08.wav,60,MO_DA_NE,MO,DA,NE
SEQ_08.wav,61,MU_NA_TU,MU,NA,TU
SEQ_08.wav,62,LO_DO_GI,LO,DO,GI
SEQ_08.wav,63,BA_TE_KU,BA,TE,KU
SEQ_08.wav,64,MO_DA_NE,MO,DA,NE
SEQ_08.wav,65,BI_GU_KI,BI,KU,GI
SEQ_08.wav,66,BA_TE_KU,BA,TE,KU
SEQ_08.wav,67,LE_KI_BI,LE,KI,BI
SEQ_08.wav,68,BA_TE_KU,BA,TE,KU
SEQ_08.wav,69,LO_DO_GI,LO,DO,GI
SEQ_08.wav,70,LE_KI_BI,LE,KI,BI
SEQ_08.wav,71,GU-BI-LE,GU,BI,LE
SEQ_08.wav,72,BI_GU_KI,BI,KU,GI
SEQ_08.wav,73,BA_TE_KU,BA,TE,KU
SEQ_08.wav,74,KI_LE_GU,KI,LE,GU
SEQ_08.wav,75,MO_DA_NE,MO,DA,NE
SEQ_08.wav,76,GU-BI-LE,GU,BI,LE
SEQ_08.wav,77,MU_NA_TU,MU,NA,TU
SEQ_08.wav,78,GU-BI-LE,GU,BI,LE
SEQ_08.wav,79,BI_GU_KI,BI,KU,GI
SEQ_08.wav,80,LE_KI_BI,LE,KI,BI
SEQ_08.wav,81,BA_TE_KU,BA,TE,KU
SEQ_08.wav,82,LO_DO_GI,LO,DO,GI
SEQ_08.wav,83,GU-BI-LE,GU,BI,LE
SEQ_08.wav,84,BA_TE_KU,BA,TE,KU
SEQ_08.wav,85,KI_LE_GU,KI,LE,GU
SEQ_08.wav,86,GU-BI-LE,GU,BI,LE
SEQ_08.wav,87,BI_GU_KI,BI,KU,GI
SEQ_08.wav,88,LE_KI_BI,LE,KI,BI
SEQ_08.wav,89,LO_DO_GI,LO,DO,GI
SEQ_08.wav,90,MO_DA_NE,MO,DA,NE
SEQ_08.wav,91,BA_TE_KU,BA,TE,KU
SEQ_08.wav,92,LE_KI_BI,LE,KI,BI
SEQ_08.wav,93,BA_TE_KU,BA,TE,KU
SEQ_08.wav,94,GU-BI-LE,GU,BI,LE
SEQ_08.wav,95,KI_LE_GU,KI,LE,GU
SEQ_08.wav,96,LO_DO_GI,LO,DO,GI
SEQ_08.wav,97,LE_KI_BI,LE,KI,BI
SEQ_08.wav,98,MU_NA_TU,MU,NA,TU
SEQ_08.wav,99,GU-BI-LE,GU,BI,LE
SEQ_08.wav,100,BA_TE_KU,BA,TE,KU
SEQ_08.wav,101,MO_DA_NE,MO,DA,NE
SEQ_08.wav,102,MU_NA_TU,MU,NA,TU
SEQ_08.wav,103,MO_DA_NE,MO,DA,NE
SEQ_08.wav,104,BI_GU_KI,BI,KU,GI
SEQ_08.wav,105,LO_DO_GI,LO,DO,GI
SEQ_08.wav,106,BA_TE_KU,BA,TE,KU
SEQ_08.wav,107,LO_DO_GI,LO,DO,GI
SEQ_08.wav,108,MU_NA_TU,MU,NA,TU
SEQ_08.wav,109,GU-BI-LE,GU,BI,LE
SEQ_08.wav,110,LO_DO_GI,LO,DO,GI
SEQ_08.wav,111,MU_NA_TU,MU,NA,TU
SEQ_08.wav,112,LO_DO_GI,LO,DO,GI
SEQ_08.wav,113,KI_LE_GU,KI,LE,GU
SEQ_08.wav,114,MU_NA_TU,MU,NA,TU
SEQ_08.wav,115,LO_DO_GI,LO,DO,GI
SEQ_08.wav,116,BI_GU_KI,BI,KU,GI
SEQ_08.wav,117,BA_TE_KU,BA,TE,KU
SEQ_08.wav,118,BI_GU_KI,BI,KU,GI
SEQ_08.wav,119,GU-BI-LE,GU,BI,LE
SEQ_08.wav,120,BA_TE_KU,BA,TE,KU
SEQ_08.wav,121,LO_DO_GI,LO,DO,GI
SEQ_08.wav,122,KI_LE_GU,KI,LE,GU
SEQ_08.wav,123,MU_NA_TU,MU,NA,TU
SEQ_08.wav,124,LO_DO_GI,LO,DO,GI
SEQ_08.wav,125,MO_DA_NE,MO,DA,NE
SEQ_08.wav,126,MU_NA_TU,MU,NA,TU
SEQ_08.wav,127,MO_DA_NE,MO,DA,NE
SEQ_08.wav,128,LO_DO_GI,LO,DO,GI
SEQ_08.wav,129,LE_KI_BI,LE,KI,BI
SEQ_08.wav,130,BA_TE_KU,BA,TE,KU
SEQ_08.wav,131,GU-BI-LE,GU,BI,LE
SEQ_08.wav,132,MU_NA_TU,MU,NA,TU
SEQ_08.wav,133,BA_TE_KU,BA,TE,KU
SEQ_08.wav,134,LO_DO_GI,LO,DO,GI
SEQ_08.wav,135,LE_KI_BI,LE,KI,BI
SEQ_08.wav,136,LE_KI_BI,LE,KI,BI
SEQ_08.wav,137,GU-BI-LE,GU,BI,LE
SEQ_08.wav,138,LE_KI_BI,LE,KI,BI
SEQ_08.wav,139,KI_LE_GU,KI,LE,GU
SEQ_08.wav,140,MO_DA_NE,MO,DA,NE
SEQ_08.wav,141,MU_NA_TU,MU,NA,TU
SEQ_08.wav,142,BI_GU_KI,BI,KU,GI
SEQ_08.wav,143,MO_DA_NE,MO,DA,NE
SEQ_08.wav,144,GU-BI-LE,GU,BI,LE
SEQ_08.wav,145,BA_TE_KU,BA,TE,KU
SEQ_08.wav,146,BI_GU_KI,BI,KU,GI
SEQ_08.wav,147,GU-BI-LE,GU,BI,LE
SEQ_08.wav,148,LO_DO_GI,LO,DO,GI
SEQ_08.wav,149,MO_DA_NE,MO,DA,NE
SEQ_08.wav,150,BI_GU_KI,BI,KU,GI
SEQ_08.wav,151,LO_DO_GI,LO,DO,GI
SEQ_08.wav,152,GU-BI-LE,GU,BI,LE
SEQ_08.wav,153,MO_DA_NE,MO,DA,NE
SEQ_08.wav,154,BI_GU_KI,BI,KU,GI
SEQ_08.wav,155,LE_KI_BI,LE,KI,BI
SEQ_08.wav,156,BI_GU_KI,BI,KU,GI
SEQ_08.wav,157,LE_KI_BI,LE,KI,BI
SEQ_08.wav,158,BI_GU_KI,BI,KU,GI
SEQ_08.wav,159,LO_DO_GI,LO,DO,GI
SEQ_08.wav,160,LE_KI_BI,LE,KI,BI
SEQ_08.wav,161,KI_LE_GU,KI,LE,GU
SEQ_08.wav,162,MU_NA_TU,MU,NA,TU
SEQ_08.wav,163,LE_KI_BI,LE,KI,BI
SEQ_08.wav,164,BA_TE_KU,BA,TE,KU
SEQ_08.wav,165,LE_KI_BI,LE,KI,BI
SEQ_08.wav,166,GU-BI-LE,GU,BI,LE
SEQ_08.wav,167,LE_KI_BI,LE,KI,BI
SEQ_08.wav,168,KI_LE_GU,KI,LE,GU
SEQ_08.wav,169,BA_TE_KU,BA,TE,KU
SEQ_08.wav,170,LO_DO_GI,LO,DO,GI
SEQ_08.wav,171,LE_KI_BI,LE,KI,BI
SEQ_08.wav,172,MU_NA_TU,MU,NA,TU
SEQ_08.wav,173,MO_DA_NE,MO,DA,NE
SEQ_08.wav,174,BI_GU_KI,BI,KU,GI
SEQ_08.wav,175,GU-BI-LE,GU,BI,LE
SEQ_08.wav,176,BI_GU_KI,BI,KU,GI
SEQ_08.wav,177,LE_KI_BI,LE,KI,BI
SEQ_08.wav,178,BA_TE_KU,BA,TE,KU
SEQ_08.wav,179,MU_NA_TU,MU,NA,TU
SEQ_08.wav,180,KI_LE_GU,KI,LE,GU
SEQ_08.wav,181,LE_KI_BI,LE,KI,BI
SEQ_08.wav,182,GU-BI-LE,GU,BI,LE
SEQ_08.wav,183,MO_DA_NE,MO,DA,NE
SEQ_08.wav,184,KI_LE_GU,KI,LE,GU
SEQ_08.wav,185,MO_DA_NE,MO,DA,NE
SEQ_08.wav,186,MU_NA_TU,MU,NA,TU
SEQ_08.wav,187,KI_LE_GU,KI,LE,GU
SEQ_08.wav,188,MU_NA_TU,MU,NA,TU
SEQ_08.wav,189,KI_LE_GU,KI,LE,GU
SEQ_08.wav,190,MU_NA_TU,MU,NA,TU
SEQ_08.wav,191,GU-BI-LE,GU,BI,LE
SEQ_08.wav,192,LE_KI_BI,LE,KI,BI
